COD_MUNICIPIO,NOME_MUNICIPIO,MEDIA_SOMA_NOTA_CH,MEDIA_SOMA_NOTA_CN,MEDIA_SOMA_NOTA_LC,MEDIA_SOMA_NOTA_MT,MEDIA_SOMA_INSE_VALOR_ABSOLUTO
3163805,São Miguel do Anta,444.8,406.1,525.0,369.5,4.58
3164506,São Sebastião do Maranhão,,,,,4.23
3164605,São Sebastião do Oeste,327.7,452.3,512.6,457.1,4.81
3164704,São Sebastião do Paraíso,615.9,582.59,595.74,695.26,5.24
3165008,São Tiago,504.35,484.95,524.55,513.9,4.98
3165537,Sarzedo,456.3,415.5,479.1,512.5,5.34
3165578,Senador Amaral,,,,,4.98
3167103,Serro,534.65,463.95,548.6,603.45,4.36
3167202,Sete Lagoas,617.39,589.84,591.37,694.69,5.02
3167608,Simonésia,489.38,445.97,475.45,411.67,4.61
3167806,Soledade de Minas,,,,,4.93
3168002,Taiobeiras,528.86,520.77,533.73,553.79,4.51
3168200,Tapiraí,403.4,417.7,398.2,428.5,4.91
3168507,Teixeiras,389.1,389.1,489.9,525.5,4.83
3168606,Teófilo Otoni,598.22,557.16,582.5,669.73,4.55
3168705,Timóteo,606.75,573.68,572.51,685.09,5.11
3168903,Tiros,516.0,503.1,501.7,406.4,5.26
3169000,Tocantins,598.87,597.03,578.42,662.8,4.98
3169307,Três Corações,551.57,558.6,551.52,630.6,5.04
3169356,Três Marias,557.42,555.75,556.16,604.35,4.87
3169406,Três Pontas,583.47,556.21,561.01,663.38,5.03
3169604,Tupaciguara,558.14,538.48,564.12,696.18,4.99
3169901,Ubá,624.08,603.84,593.55,720.61,5.03
3170107,Uberaba,602.83,577.24,585.05,675.47,5.15
3170206,Uberlândia,596.26,569.93,582.3,664.26,5.27
3170404,Unaí,539.16,525.68,552.62,578.32,4.81
3170503,Urucânia,,,,,4.72
3170701,Varginha,603.11,575.12,583.54,685.79,5.28
3171006,Vazante,541.94,491.06,546.66,565.09,5.1
3171204,Vespasiano,605.91,545.85,586.14,678.69,5.12
3171303,Viçosa,588.04,580.47,575.75,684.72,4.95
3172004,Visconde do Rio Branco,535.35,494.4,490.6,522.68,4.96
3200102,Afonso Cláudio,411.2,396.1,507.5,432.9,4.85
3200201,Alegre,607.5,559.6,585.9,661.1,4.69
3200409,Anchieta,,,,,5.07
3200607,Aracruz,583.64,561.62,566.72,647.3,4.95
3200904,Barra de São Francisco,515.2,462.1,541.45,624.25,4.52
3201209,Cachoeiro de Itapemirim,567.3,556.76,561.96,654.16,4.99
3201308,Cariacica,556.21,519.65,557.36,596.93,4.9
3201407,Castelo,559.13,530.99,555.68,517.94,4.97
3201506,Colatina,566.38,551.63,554.61,620.35,4.92
3201902,Domingos Martins,462.7,520.1,444.45,502.8,4.94
3202108,Ecoporanga,488.9,426.4,505.5,488.4,4.48
3202306,Guaçuí,609.2,589.59,589.31,711.5,4.6
3202405,Guarapari,574.65,552.08,572.02,634.6,4.93
3202702,Itaguaçu,538.8,539.3,525.8,519.8,4.66
3203205,Linhares,554.96,533.02,557.93,628.56,4.79
3203320,Marataízes,527.48,517.9,537.4,525.62,4.8
3203353,Marilândia,376.9,,429.4,,4.9
3203403,Mimoso do Sul,439.3,469.08,440.27,480.45,4.66
3203502,Montanha,543.4,555.4,574.0,657.4,4.79
3203700,Muniz Freire,460.5,387.2,486.5,435.6,4.58
3203908,Nova Venécia,477.55,479.35,524.15,557.15,4.87
3204104,Pinheiros,487.4,414.8,329.7,594.8,4.77
3204252,Ponto Belo,441.2,421.6,405.8,458.5,4.61
3204351,Rio Bananal,559.3,521.45,546.1,537.05,4.94
3204559,Santa Maria de Jetibá,482.38,468.08,497.06,492.65,5.08
3204609,Santa Teresa,609.4,582.63,582.97,670.37,5.19
3204658,São Domingos do Norte,513.2,476.6,540.4,420.1,4.81
3204708,São Gabriel da Palha,491.55,492.6,536.45,549.95,4.8
3204906,São Mateus,567.7,548.76,563.12,653.66,4.77
3205002,Serra,558.97,536.43,555.76,622.12,4.96
3205069,Venda Nova do Imigrante,554.09,544.48,565.95,627.34,5.21
3205101,Viana,555.5,415.6,578.2,465.9,4.87
3205176,Vila Valério,376.8,,466.8,,4.76
3205200,Vila Velha,583.98,555.85,573.21,648.46,5.03
3205309,Vitória,602.63,578.84,586.86,687.54,5.02
3300100,Angra dos Reis,560.87,497.99,557.01,581.14,4.84
3300209,Araruama,583.92,557.49,571.88,637.73,4.63
3300233,Armação dos Búzios,596.58,551.49,555.27,634.68,4.97
3300258,Arraial do Cabo,503.63,462.87,531.5,611.47,4.79
3300308,Barra do Piraí,567.88,562.78,569.69,641.13,4.89
3300407,Barra Mansa,579.91,542.47,569.77,660.89,5.07
3300456,Belford Roxo,528.18,495.48,540.06,517.17,4.73
3300506,Bom Jardim,567.13,537.6,567.86,590.0,5.05
3300605,Bom Jesus do Itabapoana,502.53,483.48,556.08,608.35,4.72
3300704,Cabo Frio,570.16,541.58,565.41,627.71,4.92
3300803,Cachoeiras de Macacu,596.02,578.85,585.02,641.25,4.81
3301009,Campos dos Goytacazes,568.99,542.44,566.15,614.98,4.75
3301108,Cantagalo,569.03,572.72,599.6,607.03,4.94
3301207,Carmo,567.53,494.0,554.87,524.83,5.0
3301306,Casimiro de Abreu,571.93,557.93,581.35,623.53,4.99
3301405,Conceição de Macabu,577.97,571.08,555.55,659.66,4.75
3301504,Cordeiro,544.81,524.93,526.42,592.08,4.95
3301702,Duque de Caxias,538.01,508.23,545.81,565.52,4.79
3301850,Guapimirim,343.2,401.6,473.7,418.2,4.94
3301876,Iguaba Grande,562.02,552.76,577.59,599.54,5.01
3301900,Itaboraí,544.31,511.42,553.1,556.79,4.85
3302007,Itaguaí,539.05,513.61,547.38,593.11,4.84
3302106,Itaocara,586.41,567.28,575.86,663.26,4.91
3302205,Itaperuna,591.73,558.49,570.3,649.85,4.85
3302270,Japeri,559.5,579.5,558.9,497.6,4.6
3302403,Macaé,581.28,552.49,571.86,645.68,4.95
3302502,Magé,556.62,524.9,555.07,599.36,4.78
3302700,Maricá,569.91,529.11,571.85,608.68,5.03
3302858,Mesquita,526.99,516.37,525.76,567.62,4.8
3302908,Miguel Pereira,602.09,566.98,589.06,716.43,5.1
3303005,Miracema,588.9,562.65,585.28,635.08,4.7
3303203,Nilópolis,545.91,506.99,553.29,574.95,4.78
3303302,Niterói,594.02,560.13,582.77,660.65,4.95
3303401,Nova Friburgo,595.91,566.39,589.5,669.32,5.12
3303500,Nova Iguaçu,538.55,509.19,548.22,569.01,4.76
3303609,Paracambi,533.47,519.47,558.64,568.38,4.97
3303708,Paraíba do Sul,536.1,397.4,525.0,499.8,4.96
3303807,Paraty,564.3,526.56,544.45,599.83,4.8
3303856,Paty do Alferes,572.5,449.05,558.65,559.9,4.78
3303906,Petrópolis,578.71,549.68,569.41,639.36,5.04
3303955,Pinheiral,526.58,530.28,551.1,600.2,5.19
3304144,Queimados,526.26,511.13,549.65,581.75,4.68
3304201,Resende,597.18,563.44,586.34,661.63,5.1
3304300,Rio Bonito,568.37,549.82,565.65,601.26,4.8
3304409,Rio Claro,443.9,360.5,525.4,432.1,4.95
3304524,Rio das Ostras,568.41,549.1,568.82,623.61,5.15
3304557,Rio de Janeiro,583.87,550.93,576.49,646.32,4.88
3304706,Santo Antônio de Pádua,533.58,490.96,550.17,560.4,4.87
3304755,São Francisco de Itabapoana,570.15,511.85,540.0,571.65,4.67
3304805,São Fidélis,584.96,551.76,580.24,659.38,4.82
3304904,São Gonçalo,550.89,519.21,553.02,581.32,4.81
3305000,São João da Barra,457.0,468.9,479.7,488.3,4.87
3305109,São João de Meriti,539.78,507.37,547.22,570.14,4.76
3305158,São José do Vale do Rio Preto,,,,,5.03
3305208,São Pedro da Aldeia,577.89,535.55,564.27,597.62,4.93
3305505,Saquarema,571.45,549.61,569.35,624.13,4.91
3305554,Seropédica,518.45,493.21,532.29,557.76,4.96
3305752,Tanguá,470.1,,423.1,,4.85
3305802,Teresópolis,592.88,556.98,583.69,663.62,5.05
3306008,Três Rios,578.27,551.47,571.25,644.57,4.93
3306107,Valença,589.78,578.06,574.58,672.66,4.96
3306206,Vassouras,558.63,575.33,559.66,637.66,4.93
3306305,Volta Redonda,590.05,567.62,580.96,678.61,5.25
3500105,Adamantina,599.33,590.05,588.7,706.55,5.44
3500303,Aguaí,494.0,476.3,551.2,464.3,5.16
3500501,Águas de Lindóia,615.7,617.2,579.1,676.0,5.48
3500709,Agudos,547.44,510.19,559.1,605.31,5.24
3501004,Altinópolis,561.48,514.52,548.56,593.44,5.29
3501152,Alumínio,552.71,498.44,563.96,572.93,5.24
3501301,Álvares Machado,513.34,506.25,516.39,573.71,5.28
3501608,Americana,592.05,569.06,578.62,662.03,5.46
3501707,Américo Brasiliense,535.4,402.0,509.4,507.7,5.21
3501905,Amparo,586.06,556.07,581.48,647.93,5.36
3502101,Andradina,563.22,545.76,571.17,638.79,5.22
3502200,Angatuba,321.7,448.5,444.3,426.4,5.23
3502507,Aparecida,513.45,532.95,567.48,639.2,5.16
3502705,Apiaí,450.2,467.8,507.1,437.9,4.82
3502804,Araçatuba,571.3,546.89,569.52,626.45,5.32
3502903,Araçoiaba da Serra,508.13,468.03,499.1,542.83,5.32
3503208,Araraquara,572.4,551.26,571.87,617.31,5.4
3503307,Araras,581.71,559.29,579.29,665.94,5.44
3503802,Artur Nogueira,468.08,485.96,519.03,511.44,5.28
3503901,Arujá,558.88,551.19,574.07,620.07,5.31
3504008,Assis,574.82,549.79,577.21,650.17,5.4
3504107,Atibaia,592.06,570.8,586.42,683.5,5.31
3504206,Auriflama,579.83,572.23,582.48,664.12,5.18
3504404,Avanhandava,647.5,563.5,583.8,603.5,4.95
3504503,Avaré,589.22,550.97,569.12,643.74,5.32
3504602,Bady Bassitt,374.8,555.4,505.3,518.5,5.52
3505203,Bariri,599.53,572.46,579.8,682.1,5.29
3505302,Barra Bonita,547.93,538.74,546.65,623.3,5.4
3505500,Barretos,563.9,541.52,555.2,627.93,5.25
3505609,Barrinha,551.9,513.8,530.2,701.1,5.12
3505708,Barueri,592.94,574.49,582.23,675.8,5.34
3505807,Bastos,566.4,556.53,566.67,681.9,5.34
3505906,Batatais,565.08,555.06,569.06,641.42,5.23
3506003,Bauru,573.88,549.19,569.49,626.43,5.4
3506102,Bebedouro,563.42,535.22,559.69,604.45,5.35
3506359,Bertioga,544.93,539.92,560.4,570.88,4.98
3506508,Birigui,579.77,559.89,572.15,649.5,5.32
3506607,Biritiba Mirim,567.35,506.1,572.1,572.15,5.08
3507001,Boituva,566.79,546.73,563.66,626.59,5.36
3507159,Bom Sucesso de Itararé,466.8,,489.3,,4.8
3507506,Botucatu,586.58,562.69,583.59,647.03,5.34
3507605,Bragança Paulista,573.79,538.59,567.25,630.18,5.33
3507803,Brodowski,613.13,598.27,579.52,674.4,5.37
3507902,Brotas,606.32,567.4,579.98,664.63,5.27
3508306,Cabrália Paulista,482.5,440.8,528.3,496.7,5.13
3508405,Cabreúva,548.11,521.35,544.81,546.08,5.24
3508504,Caçapava,547.57,519.51,563.86,584.58,5.22
3508603,Cachoeira Paulista,516.41,478.22,528.57,563.85,5.03
3508702,Caconde,655.74,596.06,585.66,682.7,5.13
3508801,Cafelândia,490.6,488.9,555.6,422.4,5.14
3509007,Caieiras,552.58,528.66,559.26,592.4,5.31
3509205,Cajamar,509.27,485.25,522.05,586.29,5.15
3509254,Cajati,594.68,583.22,581.7,654.8,4.92
3509403,Cajuru,652.47,621.37,628.93,727.57,5.2
3509502,Campinas,590.02,566.44,582.87,662.5,5.35
3509601,Campo Limpo Paulista,551.91,510.31,558.34,573.59,5.39
3509700,Campos do Jordão,543.85,517.91,560.05,586.68,5.26
3510005,Cândido Mota,556.1,583.0,596.6,549.9,5.21
3510203,Capão Bonito,581.5,570.95,594.52,633.56,5.06
3510401,Capivari,593.65,570.72,573.36,563.32,5.39
3510500,Caraguatatuba,548.07,540.16,563.22,594.37,5.17
3510609,Carapicuíba,567.0,532.48,565.45,608.52,5.14
3510708,Cardoso,583.2,583.6,564.4,703.1,5.24
3510807,Casa Branca,567.46,547.14,554.04,630.99,5.26
3511102,Catanduva,577.59,554.79,578.2,645.18,5.31
3511409,Cerqueira César,553.48,541.0,569.28,631.4,5.25
