COD_MUNICIPIO,NOME_MUNICIPIO,MEDIA_SOMA_NOTA_CH,MEDIA_SOMA_NOTA_CN,MEDIA_SOMA_NOTA_LC,MEDIA_SOMA_NOTA_MT,MEDIA_SOMA_INSE_VALOR_ABSOLUTO
4207304,Imbituba,502.54,474.17,517.7,510.6,5.42
4207403,Imbuia,479.33,453.5,499.47,533.5,5.54
4207502,Indaial,513.87,478.85,530.44,530.69,5.62
4207577,Iomerê,521.6,460.35,521.68,556.03,5.57
4207601,Ipira,526.25,499.92,522.43,606.17,5.48
4207650,Iporã do Oeste,508.97,491.15,519.0,564.85,5.59
4207684,Ipuaçu,501.0,465.96,506.8,505.04,5.42
4207700,Ipumirim,516.13,485.26,527.86,507.46,5.33
4207759,Iraceminha,540.73,522.06,535.7,626.47,5.33
4207809,Irani,483.34,466.33,498.77,514.56,5.46
4207858,Irati,480.7,492.54,503.82,550.41,5.09
4207908,Irineópolis,514.89,471.83,516.6,538.72,5.21
4208005,Itá,525.92,478.61,524.69,556.77,5.65
4208104,Itaiópolis,486.53,468.73,492.35,526.47,5.3
4208203,Itajaí,519.0,482.69,534.63,544.46,5.43
4208302,Itapema,517.14,484.11,526.0,537.16,5.51
4208401,Itapiranga,524.38,485.28,525.99,563.55,5.5
4208450,Itapoá,529.99,480.69,538.08,542.07,5.42
4208500,Ituporanga,497.66,475.88,515.19,529.03,5.48
4208609,Jaborá,550.36,501.79,556.71,556.99,5.55
4208708,Jacinto Machado,471.81,465.41,480.85,488.92,5.35
4208807,Jaguaruna,480.89,448.87,493.68,499.31,5.49
4208906,Jaraguá do Sul,527.44,488.53,536.15,560.0,5.59
4208955,Jardinópolis,528.35,451.38,521.57,582.41,5.26
4209003,Joaçaba,529.56,488.54,533.18,566.64,5.52
4209102,Joinville,527.71,492.35,540.14,560.38,5.56
4209151,José Boiteux,472.7,442.33,482.12,475.36,5.26
4209177,Jupiá,456.65,447.95,459.68,464.25,5.41
4209201,Lacerdópolis,501.68,496.58,524.04,525.48,5.59
4209300,Lages,514.5,484.02,529.16,533.04,5.41
4209409,Laguna,533.36,488.31,534.8,551.21,5.33
4209458,Lajeado Grande,491.4,,547.1,,5.43
4209508,Laurentino,504.13,457.32,528.54,515.35,5.76
4209607,Lauro Müller,503.33,475.29,509.82,507.03,5.43
4209706,Lebon Régis,465.59,429.91,491.2,471.76,4.96
4209805,Leoberto Leal,488.74,452.77,497.12,510.23,5.51
4209854,Lindóia do Sul,531.0,480.69,516.73,553.13,5.41
4209904,Lontras,526.04,469.08,546.71,543.91,5.47
4210001,Luiz Alves,503.72,484.87,525.0,540.92,5.64
4210035,Luzerna,553.89,514.03,551.39,588.98,5.85
4210050,Macieira,479.81,462.93,474.03,549.33,5.47
4210100,Mafra,521.98,486.3,527.33,539.48,5.31
4210209,Major Gercino,494.11,467.13,514.88,499.67,5.38
4210308,Major Vieira,513.46,474.63,514.52,492.7,5.1
4210407,Maracajá,486.48,452.45,478.01,496.75,5.34
4210506,Maravilha,529.87,497.91,533.28,565.55,5.47
4210555,Marema,514.02,438.38,488.02,465.18,5.34
4210605,Massaranduba,504.07,471.93,527.01,533.73,5.69
4210704,Matos Costa,487.74,439.29,500.76,462.51,5.11
4210803,Meleiro,493.1,478.21,507.84,517.69,5.67
4210852,Mirim Doce,486.59,441.09,481.97,532.7,5.35
4210902,Modelo,497.78,447.78,503.68,512.93,5.51
4211009,Mondaí,493.11,465.27,504.37,537.12,5.28
4211058,Monte Carlo,532.28,474.31,525.25,465.39,5.15
4211108,Monte Castelo,468.63,430.8,463.94,465.41,5.12
4211207,Morro da Fumaça,483.53,445.65,505.57,510.06,5.41
4211256,Morro Grande,487.85,457.18,492.53,502.28,5.41
4211306,Navegantes,498.43,471.04,515.73,508.62,5.33
4211405,Nova Erechim,484.69,472.07,483.66,557.43,5.53
4211454,Nova Itaberaba,517.51,485.91,522.99,504.91,5.23
4211504,Nova Trento,514.77,481.53,525.8,518.08,5.62
4211603,Nova Veneza,505.44,448.23,515.77,510.73,5.55
4211652,Novo Horizonte,525.54,465.43,520.27,490.12,5.29
4211702,Orleans,515.41,485.73,517.2,528.08,5.55
4211751,Otacílio Costa,504.0,455.44,519.67,520.07,5.44
4211801,Ouro,525.33,498.58,529.87,541.82,5.45
4211850,Ouro Verde,480.93,443.89,439.13,482.92,5.46
4211876,Paial,551.58,438.88,543.3,486.33,5.18
4211892,Painel,489.95,419.96,491.53,443.59,5.04
4211900,Palhoça,512.53,478.13,525.63,531.4,5.4
4212007,Palma Sola,496.15,461.32,511.31,503.23,5.05
4212056,Palmeira,492.02,434.43,517.82,543.23,5.3
4212106,Palmitos,516.38,471.6,518.88,532.15,5.24
4212205,Papanduva,479.91,449.2,493.75,488.68,5.02
4212239,Paraíso,515.25,484.53,501.62,540.7,5.19
4212254,Passo de Torres,474.18,456.21,504.02,525.07,5.34
4212270,Passos Maia,478.23,443.44,497.31,500.93,4.92
4212304,Paulo Lopes,505.7,457.57,511.94,501.58,5.42
4212403,Pedras Grandes,524.83,480.55,519.88,503.94,5.43
4212502,Penha,499.63,467.29,520.53,500.84,5.38
4212601,Peritiba,524.6,471.02,517.4,525.11,5.79
4212650,Pescaria Brava,496.72,456.16,507.84,477.82,5.45
4212700,Petrolândia,485.65,453.2,507.82,512.92,5.6
4212809,Balneário Piçarras,511.13,485.06,530.51,545.0,5.42
4212908,Pinhalzinho,505.24,472.04,521.59,529.47,5.47
4213005,Pinheiro Preto,545.23,452.5,534.78,579.4,5.42
4213104,Piratuba,504.06,448.57,519.11,498.19,5.37
4213153,Planalto Alegre,499.92,483.56,509.02,523.46,5.31
4213203,Pomerode,506.92,495.8,527.01,557.99,5.69
4213302,Ponte Alta,457.88,419.76,480.75,452.4,5.18
4213351,Ponte Alta do Norte,495.27,486.63,509.84,511.78,5.26
4213401,Ponte Serrada,502.6,457.69,502.25,500.15,5.23
4213500,Porto Belo,495.15,452.82,517.89,497.42,5.32
4213609,Porto União,521.04,481.85,527.97,534.12,5.22
4213708,Pouso Redondo,490.09,456.16,513.19,520.29,5.51
4213807,Praia Grande,488.71,431.66,515.07,470.56,5.13
4213906,Presidente Castello Branco,488.16,426.15,509.04,523.39,5.61
4214003,Presidente Getúlio,495.65,450.53,510.35,510.57,5.62
4214102,Presidente Nereu,538.31,499.1,547.34,554.66,5.51
4214151,Princesa,517.4,516.1,531.3,596.98,5.21
4214201,Quilombo,506.6,474.43,508.06,518.72,5.14
4214300,Rancho Queimado,548.63,452.35,536.65,549.28,5.58
4214409,Rio das Antas,446.45,430.26,496.7,467.65,5.13
4214508,Rio do Campo,519.48,491.08,525.68,550.54,5.44
4214607,Rio do Oeste,508.75,474.45,526.67,556.34,5.48
4214706,Rio dos Cedros,537.06,471.75,539.22,550.67,5.6
4214805,Rio do Sul,533.25,504.68,537.5,569.46,5.55
4214904,Rio Fortuna,512.84,478.4,520.22,530.7,5.76
4215000,Rio Negrinho,499.41,469.16,505.75,517.38,5.35
4215059,Rio Rufino,494.95,444.44,483.57,467.03,5.1
4215075,Riqueza,495.33,471.91,513.65,499.11,5.22
4215109,Rodeio,475.86,465.95,524.49,485.67,5.55
4215208,Romelândia,535.71,508.77,533.81,570.04,5.1
4215307,Salete,490.07,461.43,507.86,505.8,5.58
4215356,Saltinho,487.93,455.48,495.89,490.01,5.07
4215406,Salto Veloso,538.48,511.09,519.24,574.62,5.59
4215455,Sangão,487.06,452.77,489.13,488.26,5.21
4215505,Santa Cecília,460.18,420.47,490.19,472.87,5.13
4215554,Santa Helena,464.75,472.7,474.53,528.67,5.34
4215604,Santa Rosa de Lima,528.86,487.13,527.78,509.15,5.59
4215653,Santa Rosa do Sul,525.53,512.06,520.2,548.01,5.41
4215679,Santa Terezinha,496.69,465.02,490.24,505.18,5.11
4215687,Santa Terezinha do Progresso,480.39,425.88,493.02,465.41,4.99
4215695,Santiago do Sul,535.21,476.33,548.77,566.84,5.21
4215703,Santo Amaro da Imperatriz,518.07,482.5,527.08,543.34,5.74
4215752,São Bernardino,468.3,449.14,482.27,504.58,4.99
4215802,São Bento do Sul,531.31,498.22,535.91,559.62,5.5
4215901,São Bonifácio,522.12,480.5,515.86,539.47,5.77
4216008,São Carlos,504.35,463.12,506.86,529.23,5.39
4216057,São Cristóvão do Sul,501.93,422.32,504.23,485.99,5.07
4216107,São Domingos,471.47,442.66,488.76,511.65,5.37
4216206,São Francisco do Sul,516.11,487.52,533.11,536.62,5.41
4216255,São João do Oeste,505.67,486.52,522.28,557.66,5.67
4216305,São João Batista,518.31,470.38,527.42,513.77,5.44
4216354,São João do Itaperiú,500.19,479.91,552.3,574.84,5.38
4216404,São João do Sul,485.63,473.76,499.06,530.8,5.24
4216503,São Joaquim,492.33,459.51,512.77,472.94,5.23
4216602,São José,526.92,498.11,535.58,555.39,5.39
4216701,São José do Cedro,518.34,495.12,518.45,565.48,5.24
4216800,São José do Cerrito,497.6,463.77,492.06,521.42,5.06
4216909,São Lourenço do Oeste,496.42,461.88,515.61,515.91,5.44
4217006,São Ludgero,523.42,478.08,523.4,556.98,5.68
4217105,São Martinho,489.66,463.06,508.91,541.77,5.85
4217154,São Miguel da Boa Vista,503.32,462.95,494.25,544.22,5.23
4217204,São Miguel do Oeste,538.26,504.83,532.34,563.44,5.61
4217253,São Pedro de Alcântara,509.46,455.32,521.62,559.51,5.92
4217303,Saudades,506.37,478.11,517.09,555.58,5.45
4217402,Schroeder,500.69,445.61,517.69,530.75,5.52
4217501,Seara,521.55,483.29,514.85,532.82,5.48
4217550,Serra Alta,481.81,458.33,516.36,546.25,5.42
4217600,Siderópolis,492.98,464.93,506.23,503.45,5.4
4217709,Sombrio,532.6,493.67,533.42,556.48,5.38
4217758,Sul Brasil,497.77,445.25,521.01,510.64,5.07
4217808,Taió,516.03,473.13,513.44,506.46,5.54
4217907,Tangará,486.44,459.51,501.25,495.3,5.34
4217956,Tigrinhos,446.98,413.8,479.35,462.63,4.95
4218004,Tijucas,529.15,474.41,543.46,534.73,5.43
4218103,Timbé do Sul,451.27,444.49,481.55,475.53,5.3
4218202,Timbó,526.24,488.89,536.71,555.58,5.79
4218251,Timbó Grande,451.83,434.66,469.2,484.65,4.79
4218301,Três Barras,500.75,470.19,514.23,509.94,5.03
4218350,Treviso,505.9,489.68,516.81,488.86,5.69
4218400,Treze de Maio,536.82,482.09,535.99,552.47,5.5
4218509,Treze Tílias,511.72,464.9,511.32,549.88,5.63
4218608,Trombudo Central,484.87,476.78,503.97,520.66,5.52
4218707,Tubarão,517.79,487.52,527.79,546.27,5.54
4218756,Tunápolis,525.78,492.93,537.96,577.17,5.53
4218806,Turvo,503.47,474.6,524.86,527.76,5.37
4218855,União do Oeste,492.03,460.25,501.3,518.21,5.45
4218905,Urubici,495.72,436.93,511.71,499.0,5.32
4218954,Urupema,490.58,459.21,506.4,463.51,5.12
4219002,Urussanga,516.9,481.85,518.34,513.06,5.72
4219101,Vargeão,509.1,492.67,523.33,515.19,5.3
4219150,Vargem,512.47,491.12,532.95,526.49,5.28
4219176,Vargem Bonita,490.01,436.86,524.17,495.47,5.33
4219200,Vidal Ramos,482.25,455.29,502.68,472.64,5.53
4219309,Videira,522.42,484.52,528.81,549.54,5.48
4219358,Vitor Meireles,513.41,500.46,515.74,533.73,5.36
4219408,Witmarsum,495.37,471.87,499.84,525.02,5.7
4219507,Xanxerê,535.82,500.35,537.65,551.41,5.43
4219606,Xavantina,494.62,475.35,501.39,501.97,5.46
4219705,Xaxim,513.39,474.44,519.96,530.38,5.49
4219853,Zortéa,512.58,468.35,535.75,533.93,5.33
4220000,Balneário Rincão,504.32,473.09,503.01,499.11,5.37
4300034,Aceguá,474.61,440.0,515.45,503.43,5.06
4300059,Água Santa,508.73,462.15,519.75,496.57,5.63
4300109,Agudo,512.96,472.52,526.14,528.55,5.22
4300208,Ajuricaba,517.4,492.54,533.73,545.04,5.42
4300307,Alecrim,516.92,501.49,522.66,565.28,5.18
4300406,Alegrete,500.12,466.59,516.66,505.99,5.1
4300455,Alegria,507.55,456.54,506.74,506.33,4.82
4300471,Almirante Tamandaré do Sul,486.1,491.97,502.97,570.08,5.5
4300505,Alpestre,514.66,464.21,535.28,537.97,5.03
4300554,Alto Alegre,527.2,462.91,519.56,568.84,5.51
4300570,Alto Feliz,545.72,476.4,548.58,588.28,5.84
4300604,Alvorada,500.92,459.93,517.91,503.87,5.18
4300638,Amaral Ferrador,463.31,453.43,503.33,490.3,5.02
4300646,Ametista do Sul,491.08,455.22,504.17,493.24,5.14
4300703,Anta Gorda,533.46,479.39,533.22,537.18,5.14
4300802,Antônio Prado,525.4,488.52,514.83,555.52,5.72
4300851,Arambaré,492.96,431.24,506.89,481.51,5.18
4300877,Araricá,459.74,405.95,487.74,496.41,5.19
4300901,Aratiba,530.8,477.5,522.9,512.85,5.53
4301008,Arroio do Meio,543.58,493.61,544.83,587.39,5.56
4301057,Arroio do Sal,510.85,481.88,522.95,507.98,5.43
4301073,Arroio do Padre,463.16,433.43,485.31,481.97,5.18
4301107,Arroio dos Ratos,492.98,449.55,502.94,485.13,4.92
4301206,Arroio do Tigre,498.3,444.18,508.4,509.05,5.03
4301305,Arroio Grande,478.18,439.13,498.42,484.88,5.06
4301404,Arvorezinha,507.39,455.25,519.63,545.34,5.25
4301503,Augusto Pestana,539.92,499.74,541.57,577.65,5.37
4301552,Áurea,486.9,446.7,501.21,523.17,5.25
4301602,Bagé,513.58,484.89,533.05,541.14,4.98
4301636,Balneário Pinhal,479.52,455.01,518.38,490.96,5.16
4301651,Barão,517.92,440.6,521.28,504.51,5.86
4301701,Barão de Cotegipe,509.38,463.55,512.18,513.62,5.47
4301750,Barão do Triunfo,452.0,420.29,497.91,482.8,4.71
4301800,Barracão,533.48,488.75,532.13,563.82,5.14
4301859,Barra do Guarita,481.18,418.96,466.82,442.64,5.06
4301875,Barra do Quaraí,490.58,461.47,526.69,469.71,5.12
4301909,Barra do Ribeiro,513.13,449.61,521.22,507.68,5.28
4301925,Barra do Rio Azul,490.75,432.72,502.2,517.07,5.33
4301958,Barra Funda,515.73,456.45,522.24,504.43,5.51
4302006,Barros Cassal,493.39,455.02,506.92,518.82,4.76
4302055,Benjamin Constant do Sul,440.54,450.49,462.98,493.51,5.1
4302105,Bento Gonçalves,560.34,517.48,557.28,599.31,5.52
4302154,Boa Vista das Missões,499.49,433.93,531.1,490.11,5.34
4302204,Boa Vista do Buricá,496.21,471.19,518.63,525.52,5.62
4302220,Boa Vista do Cadeado,583.6,557.5,581.55,565.35,5.29
4302238,Boa Vista do Incra,504.77,457.53,498.35,504.8,5.33
4302253,Boa Vista do Sul,515.33,498.23,504.77,599.81,5.69
4302303,Bom Jesus,522.46,445.98,510.84,458.94,5.24
4302352,Bom Princípio,520.85,493.37,540.22,539.77,5.7
4302378,Bom Progresso,453.46,451.44,461.73,466.08,5.28
4302402,Bom Retiro do Sul,520.47,458.8,532.46,529.04,5.51
4302451,Boqueirão do Leão,490.8,459.67,505.64,484.25,4.79
4302501,Bossoroca,508.7,471.86,524.91,510.12,4.98
4302584,Bozano,518.7,358.0,534.3,518.9,5.61
4302600,Braga,500.92,442.81,519.75,486.27,5.08
4302659,Brochier,516.72,489.14,520.46,534.65,5.37
4302709,Butiá,507.17,444.89,521.78,515.7,5.26
4302808,Caçapava do Sul,505.2,485.48,523.87,527.91,5.23
4302907,Cacequi,478.16,447.93,502.22,461.58,5.0
4303004,Cachoeira do Sul,529.38,487.16,536.4,550.41,5.14
4303103,Cachoeirinha,523.84,477.92,536.39,537.25,5.36
4303202,Cacique Doble,523.56,479.26,512.63,540.61,5.26
4303301,Caibaté,511.22,518.93,518.64,546.59,5.31
4303400,Caiçara,541.43,491.58,536.03,594.44,5.27
4303509,Camaquã,521.17,484.37,536.08,552.39,5.12
4303558,Camargo,480.33,445.96,508.04,525.14,5.56
4303608,Cambará do Sul,490.47,465.08,511.0,489.08,5.26
4303673,Campestre da Serra,497.31,466.2,516.01,514.69,5.49
4303707,Campina das Missões,550.81,506.34,540.23,571.43,5.57
4303806,Campinas do Sul,502.47,470.63,516.83,538.6,5.36
4303905,Campo Bom,503.84,463.01,532.3,527.64,5.4
4304002,Campo Novo,470.17,452.37,495.84,471.13,5.22
4304101,Campos Borges,468.69,446.71,490.26,502.19,5.44
4304200,Candelária,519.66,467.14,524.52,535.78,5.07
4304309,Cândido Godói,532.74,508.05,533.69,548.8,5.3
4304358,Candiota,475.42,430.65,502.66,477.54,5.14
4304408,Canela,530.34,487.68,536.96,544.93,5.34
4304507,Canguçu,510.9,470.72,515.43,532.37,5.1
4304606,Canoas,530.89,490.84,541.9,558.14,5.34
4304614,Canudos do Vale,517.48,456.5,483.96,527.38,5.15
4304622,Capão Bonito do Sul,473.4,430.47,475.93,471.77,4.96
4304630,Capão da Canoa,501.48,475.31,524.77,523.18,5.32
4304655,Capão do Cipó,511.55,415.73,499.95,504.4,5.44
4304663,Capão do Leão,478.55,441.43,494.76,486.66,5.21
4304671,Capivari do Sul,503.41,442.74,514.77,478.28,5.53
4304689,Capela de Santana,548.04,444.53,536.99,566.43,5.32
4304697,Capitão,538.9,468.53,525.48,566.58,5.67
4304705,Carazinho,511.65,479.68,527.18,525.31,5.32
4304713,Caraá,474.71,435.93,480.81,453.0,4.98
4304804,Carlos Barbosa,531.14,488.69,538.55,577.15,5.73
4304853,Carlos Gomes,467.4,462.8,486.83,435.7,5.08
4304903,Casca,523.23,475.16,521.51,560.11,5.6
4304952,Caseiros,496.07,429.08,490.38,490.01,5.41
4305009,Catuípe,548.45,493.19,528.43,530.03,5.33
4305108,Caxias do Sul,534.41,493.35,544.08,565.72,5.48
4305116,Centenário,508.48,469.87,506.57,540.22,5.05
4305124,Cerrito,479.43,462.88,501.86,509.76,5.03
4305132,Cerro Branco,506.54,438.22,503.38,506.31,4.94
4305157,Cerro Grande,478.0,458.44,500.26,511.41,5.39
4305173,Cerro Grande do Sul,491.24,437.95,503.58,501.61,4.76
4305207,Cerro Largo,569.93,521.4,553.86,603.26,5.29
4305306,Chapada,533.89,476.69,529.4,538.89,5.49
4305355,Charqueadas,513.17,470.32,528.22,524.44,5.51
4305371,Charrua,490.9,461.0,504.1,425.1,5.32
4305405,Chiapetta,484.71,460.68,513.8,464.13,5.17
4305439,Chuí,442.44,428.12,488.51,470.31,5.07
4305447,Chuvisca,499.84,472.08,504.17,563.57,4.9
4305454,Cidreira,501.86,461.64,530.2,520.6,5.06
4305504,Ciríaco,501.05,442.09,535.26,477.26,5.28
4305587,Colinas,494.4,494.8,509.4,537.2,5.74
4305603,Colorado,524.94,487.37,516.3,529.52,5.67
4305702,Condor,511.13,475.48,515.02,542.81,5.31
4305801,Constantina,531.14,488.52,528.51,545.54,5.38
4305850,Coqueiros do Sul,542.34,496.96,540.76,582.69,5.43
4305871,Coronel Barros,526.02,469.86,517.96,490.66,5.38
4305900,Coronel Bicaco,510.01,460.31,514.74,526.53,5.13
4305934,Coronel Pilar,590.1,549.8,555.0,645.0,5.8
4305959,Cotiporã,548.99,501.98,533.8,538.61,5.68
4305975,Coxilha,469.4,360.6,490.0,604.1,5.37
4306007,Crissiumal,518.38,490.26,516.19,544.23,5.44
4306056,Cristal,509.9,486.52,522.53,533.62,5.06
4306072,Cristal do Sul,458.59,435.36,472.76,482.79,4.86
4306106,Cruz Alta,511.77,467.2,527.69,518.6,5.33
4306130,Cruzaltense,529.59,505.87,550.97,668.56,5.38
4306205,Cruzeiro do Sul,514.43,467.37,521.21,542.3,5.49
4306304,David Canabarro,471.05,494.44,500.35,543.63,5.69
4306320,Derrubadas,501.58,476.18,502.63,554.11,5.15
4306353,Dezesseis de Novembro,517.14,457.77,492.27,509.4,4.71
4306379,Dilermando de Aguiar,481.28,482.39,510.91,517.6,5.18
4306403,Dois Irmãos,532.51,492.55,555.53,581.4,5.52
4306429,Dois Irmãos das Missões,445.36,429.4,460.22,411.38,4.93
4306452,Dois Lajeados,532.01,507.09,542.1,575.34,5.58
4306502,Dom Feliciano,504.63,464.6,511.95,501.54,4.82
4306551,Dom Pedro de Alcântara,405.7,402.1,433.26,468.68,5.28
4306601,Dom Pedrito,496.77,456.21,514.21,499.16,5.11
4306700,Dona Francisca,555.92,540.95,536.36,575.3,5.27
4306734,Doutor Maurício Cardoso,533.4,500.89,528.18,581.55,5.3
4306759,Doutor Ricardo,522.03,502.66,522.81,532.26,5.54
4306767,Eldorado do Sul,484.85,457.45,506.35,486.16,5.22
4306809,Encantado,530.4,493.93,539.16,570.37,5.41
4306908,Encruzilhada do Sul,503.31,476.49,527.03,526.6,4.98
4306924,Engenho Velho,547.63,530.67,552.3,561.87,5.0
4306932,Entre-Ijuís,511.05,465.07,499.09,501.23,5.21
4306957,Entre Rios do Sul,490.17,459.89,501.89,501.46,4.89
4306973,Erebango,501.42,437.61,487.81,513.45,5.26
4307005,Erechim,538.17,504.86,543.51,570.68,5.38
4307054,Ernestina,503.39,472.34,499.3,519.28,5.47
4307104,Herval,482.57,461.47,505.31,500.68,4.95
4307203,Erval Grande,538.85,498.65,519.99,541.95,5.14
4307302,Erval Seco,469.48,438.37,485.91,469.14,5.01
4307401,Esmeralda,485.76,446.74,494.44,490.74,5.21
4307450,Esperança do Sul,500.49,462.13,509.31,510.33,4.78
4307500,Espumoso,488.36,453.68,498.04,531.96,5.27
4307559,Estação,528.59,484.97,541.2,504.79,5.62
4307609,Estância Velha,492.7,466.82,516.19,525.31,5.44
4307708,Esteio,515.74,464.39,525.13,514.25,5.34
4307807,Estrela,538.2,505.91,538.39,580.93,5.51
4307815,Estrela Velha,510.69,479.69,513.32,559.95,5.09
4307831,Eugênio de Castro,479.5,494.57,505.93,500.4,5.48
4307864,Fagundes Varela,447.06,436.25,462.54,489.61,5.63
4307906,Farroupilha,527.75,473.07,536.27,548.96,5.62
4308003,Faxinal do Soturno,536.56,502.05,538.2,581.4,5.73
4308052,Faxinalzinho,486.91,468.87,493.35,477.78,5.56
4308078,Fazenda Vilanova,556.7,436.73,571.97,520.1,5.37
4308102,Feliz,559.66,527.99,552.83,623.62,5.73
4308201,Flores da Cunha,524.09,483.07,532.21,556.07,5.63
4308250,Floriano Peixoto,560.56,470.54,540.26,584.5,5.18
4308300,Fontoura Xavier,508.26,451.73,522.44,490.41,4.94
4308409,Formigueiro,525.74,467.95,527.37,509.17,5.08
4308433,Forquetinha,520.0,497.03,513.6,516.13,5.76
4308458,Fortaleza dos Valos,467.16,430.62,499.88,472.39,5.37
4308508,Frederico Westphalen,544.23,503.77,539.61,562.97,5.46
4308607,Garibaldi,521.89,483.88,534.39,563.95,5.57
4308656,Garruchos,436.98,447.9,463.58,496.63,5.16
4308706,Gaurama,522.0,476.8,519.59,511.86,5.57
4308805,General Câmara,511.98,465.07,518.44,531.15,5.26
4308854,Gentil,559.06,456.38,548.72,472.54,5.71
4308904,Getúlio Vargas,514.4,463.69,533.58,536.1,5.5
4309001,Giruá,489.42,463.48,510.59,486.72,5.12
4309050,Glorinha,495.63,466.08,508.39,528.13,5.33
4309100,Gramado,508.23,471.54,522.38,534.97,5.5
4309126,Gramado dos Loureiros,547.85,502.2,504.75,537.63,5.52
4309159,Gramado Xavier,491.8,446.07,507.15,490.19,4.83
4309209,Gravataí,526.83,488.69,538.37,546.31,5.29
4309258,Guabiju,484.32,472.28,523.7,554.13,5.54
4309308,Guaíba,514.85,467.35,528.17,515.84,5.3
4309407,Guaporé,527.14,485.08,532.94,548.12,5.57
4309506,Guarani das Missões,496.67,478.01,492.34,518.67,5.18
4309555,Harmonia,505.15,495.07,524.96,560.57,5.68
4309571,Herveiras,475.62,451.08,483.91,508.05,4.62
4309605,Horizontina,504.97,475.55,527.84,549.48,5.41
4309654,Hulha Negra,477.66,432.07,489.55,445.4,4.81
4309704,Humaitá,516.72,492.2,516.55,519.17,5.3
4309753,Ibarama,536.2,481.54,526.66,537.92,4.96
4309803,Ibiaçá,501.48,497.02,519.29,529.49,5.43
4309902,Ibiraiaras,520.15,461.22,520.34,505.9,5.42
4309951,Ibirapuitã,483.88,419.99,493.19,482.94,5.16
4310009,Ibirubá,561.03,526.42,548.96,596.44,5.5
4310108,Igrejinha,505.7,452.8,524.11,499.04,5.26
4310207,Ijuí,536.2,505.34,540.21,563.06,5.39
4310306,Ilópolis,567.07,495.5,546.33,606.18,5.47
4310330,Imbé,507.85,465.82,520.74,528.27,5.4
4310363,Imigrante,511.47,464.74,509.18,491.94,5.79
4310405,Independência,522.53,483.73,541.51,575.56,5.2
4310413,Inhacorá,474.62,404.86,459.48,435.23,4.96
4310439,Ipê,480.09,447.26,523.08,549.69,5.51
4310462,Ipiranga do Sul,467.93,413.01,464.98,455.02,5.69
4310504,Iraí,512.29,471.13,523.87,517.35,5.22
4310538,Itaara,502.54,411.36,496.69,424.31,5.3
4310553,Itacurubi,489.45,430.14,511.66,492.68,4.65
4310579,Itapuca,427.7,448.87,439.23,455.6,5.09
4310603,Itaqui,492.65,454.23,505.44,508.37,5.11
4310652,Itati,524.09,446.73,510.79,552.69,5.16
4310702,Itatiba do Sul,504.24,445.95,489.67,500.01,4.93
4310751,Ivorá,531.03,494.92,527.61,581.22,5.41
4310801,Ivoti,532.94,480.35,541.17,561.62,5.68
4310850,Jaboticaba,485.65,441.01,509.5,499.01,5.03
4310876,Jacuizinho,417.07,421.69,458.5,443.69,5.1
4310900,Jacutinga,512.94,472.25,515.24,532.83,5.52
4311007,Jaguarão,516.97,470.68,528.37,533.72,5.16
4311106,Jaguari,508.19,491.78,521.64,527.13,5.19
4311122,Jaquirana,451.75,435.0,497.0,552.1,4.97
4311130,Jari,500.7,461.51,515.33,526.96,5.3
4311155,Jóia,519.9,468.43,515.1,516.79,4.87
4311205,Júlio de Castilhos,521.86,488.91,521.07,535.02,5.11
4311239,Lagoa Bonita do Sul,477.67,456.4,496.45,562.28,4.93
4311254,Lagoão,493.51,465.6,519.65,511.28,4.63
4311270,Lagoa dos Três Cantos,529.57,482.5,525.47,551.08,5.89
4311304,Lagoa Vermelha,500.88,477.23,516.83,541.98,5.33
4311403,Lajeado,547.5,511.66,559.78,602.5,5.39
4311502,Lavras do Sul,493.99,463.42,525.99,514.38,5.16
4311601,Liberato Salzano,516.92,466.37,517.21,511.58,5.01
4311627,Lindolfo Collor,498.52,478.48,515.18,548.58,5.33
4311643,Linha Nova,501.08,435.25,512.78,495.48,5.54
4311700,Machadinho,528.86,446.04,489.64,496.61,5.16
4311718,Maçambará,462.72,445.58,478.96,449.14,4.99
4311734,Mampituba,472.95,461.43,510.63,530.13,5.12
4311759,Manoel Viana,507.67,454.29,516.89,455.86,5.2
4311775,Maquiné,520.61,452.02,529.55,501.14,5.04
4311791,Maratá,521.8,452.96,538.71,541.03,5.46
4311809,Marau,517.12,478.18,527.37,522.87,5.53
4311908,Marcelino Ramos,517.46,474.06,507.77,510.09,5.38
4311981,Mariana Pimentel,479.71,422.9,484.81,459.28,5.07
4312005,Mariano Moro,538.86,486.63,540.08,501.65,5.4
4312054,Marques de Souza,527.56,498.7,531.84,571.51,5.52
4312104,Mata,480.22,453.04,496.36,484.43,5.01
4312138,Mato Castelhano,467.5,422.05,488.3,499.45,5.68
4312153,Mato Leitão,544.15,508.37,552.69,618.64,5.59
4312179,Mato Queimado,501.45,484.12,508.35,549.35,5.43
4312203,Maximiliano de Almeida,532.05,511.12,528.92,564.65,5.47
4312252,Minas do Leão,497.14,462.78,521.93,525.02,5.16
4312302,Miraguaí,502.79,452.39,493.49,481.21,4.9
4312351,Montauri,548.34,511.51,529.39,551.61,5.7
4312377,Monte Alegre dos Campos,524.27,427.4,548.53,524.23,5.08
4312385,Monte Belo do Sul,528.21,466.03,515.56,568.14,5.82
