COD_MUNICIPIO,NOME_MUNICIPIO,MEDIA_SOMA_NOTA_CH,MEDIA_SOMA_NOTA_CN,MEDIA_SOMA_NOTA_LC,MEDIA_SOMA_NOTA_MT,MEDIA_SOMA_INSE_VALOR_ABSOLUTO
3141504,Mendes Pimentel,475.93,484.7,527.95,543.58,4.7
3302809,Mendes,517.56,499.76,488.6,553.6,5.03
1504505,Melgaço,458.48,424.66,425.48,445.82,3.29
4210803,Meleiro,472.68,489.64,455.53,476.05,5.52
3141405,Medina,422.75,464.19,411.84,494.52,4.41
1504455,Medicilândia,452.66,438.6,440.32,453.16,4.25
4115804,Medianeira,543.04,513.48,521.64,564.36,5.39
2921104,Medeiros Neto,474.61,439.35,459.32,449.79,4.64
3141306,Medeiros,513.9,494.75,470.97,489.65,5.37
4311718,Maçambará,472.07,446.91,468.55,473.65,5.23
1600402,Mazagão,432.51,431.61,407.45,461.36,4.18
4312203,Maximiliano de Almeida,501.66,481.31,473.41,490.19,5.32
2407500,Maxaranguape,464.08,425.98,470.07,515.88,4.43
1302900,Maués,472.05,442.56,453.71,464.82,3.98
4115754,Mauá da Serra,449.95,426.15,433.25,426.45,5.14
3529401,Mauá,517.04,482.39,511.5,543.94,5.26
2308104,Mauriti,461.52,447.22,450.46,468.95,4.24
1712801,Maurilândia do Tocantins,446.43,421.85,415.11,436.91,4.37
5213004,Maurilândia,444.26,428.07,455.19,464.63,4.83
2106631,Matões do Norte,458.8,456.08,431.27,436.02,3.8
2106607,Matões,454.3,432.74,442.56,444.52,3.82
3529302,Matão,530.32,518.41,525.21,573.95,5.4
3141207,Matutina,480.98,433.62,480.59,505.41,5.26
2509396,Maturéia,473.98,434.02,433.48,450.24,4.2
5105606,Matupá,490.0,459.27,464.11,495.52,4.97
2705101,Matriz de Camaragibe,444.27,449.35,433.91,470.14,4.33
5212956,Matrinchã,361.62,442.23,375.09,454.45,4.82
3141108,Matozinhos,519.66,481.05,504.45,530.9,5.15
4210704,Matos Costa,531.06,467.17,489.26,499.77,5.03
3141009,Mato Verde,468.13,465.3,477.72,522.01,4.62
4115739,Mato Rico,543.6,451.5,468.0,496.7,4.78
4312179,Mato Queimado,493.34,480.1,464.38,590.7,5.69
4312153,Mato Leitão,486.28,473.64,471.88,551.05,5.52
2509370,Mato Grosso,400.08,376.58,393.22,448.3,4.45
4312138,Mato Castelhano,458.02,473.93,470.58,541.5,5.65
4115705,Matinhos,495.5,481.08,487.4,513.31,5.34
2509339,Matinhas,452.8,431.44,413.91,471.45,4.11
2106508,Matinha,460.27,440.16,434.17,451.93,3.92
2921054,Matina,452.7,440.95,421.59,456.9,4.28
2206100,Matias Olímpio,456.4,457.78,430.79,530.56,4.02
3140852,Matias Cardoso,448.58,456.92,501.83,473.5,4.26
3140803,Matias Barbosa,472.84,478.29,475.27,530.54,5.18
3171501,Mathias Lobato,451.95,465.2,441.5,425.45,4.64
3140704,Mateus Leme,531.27,487.34,519.87,563.11,5.07
3140605,Materlândia,463.57,396.8,434.1,557.63,4.84
4115606,Matelândia,507.91,490.21,490.86,520.43,5.24
1712702,Mateiros,488.13,406.67,468.13,468.23,4.29
2509305,Mataraca,469.97,394.2,451.8,466.75,4.28
2921005,Mata de São João,469.16,453.19,474.81,468.71,4.56
3140555,Mata Verde,500.5,407.65,439.9,410.0,4.52
2106409,Mata Roma,488.72,470.24,487.42,500.36,3.88
2705002,Mata Grande,479.13,470.06,475.98,504.59,3.89
4312104,Mata,469.64,454.34,425.75,464.95,5.25
2509206,Massaranduba,458.8,436.3,454.54,486.24,4.17
4210605,Massaranduba,544.29,489.2,517.23,547.96,5.74
2206050,Massapê do Piauí,456.78,433.41,461.12,480.49,4.01
2308005,Massapê,466.2,441.87,455.54,473.07,4.06
2920908,Mascote,446.11,432.19,408.45,463.44,4.34
3529005,Marília,534.82,515.41,525.0,577.99,5.38
5212907,Marzagão,453.08,430.89,456.34,486.33,4.96
4115507,Marumbi,454.58,419.3,443.23,473.38,5.18
2804003,Maruim,453.06,439.74,446.81,459.97,4.44
3529203,Martinópolis,519.48,502.75,492.26,541.96,5.23
2307908,Martinópole,435.05,426.9,439.99,457.46,3.99
3140530,Martins Soares,522.7,487.0,542.1,545.6,4.88
2407401,Martins,505.59,481.97,481.35,511.79,4.68
3140506,Martinho Campos,504.43,464.71,484.66,563.39,5.17
4115457,Marquinho,500.8,443.47,466.61,412.87,4.86
4312054,Marques de Souza,406.45,478.0,464.9,539.63,5.57
3140407,Marmelópolis,473.33,470.24,468.12,490.84,4.67
4115408,Marmeleiro,470.9,482.55,459.2,508.68,5.24
3140308,Marliéria,447.6,462.25,469.9,513.51,5.06
4115309,Mariópolis,474.4,467.59,472.77,536.59,5.4
3528908,Mariápolis,,,,,5.35
2509156,Marizópolis,445.36,429.45,444.05,467.72,4.32
1504422,Marituba,476.26,457.39,462.84,476.92,4.36
3140209,Maripá de Minas,450.88,434.28,478.66,477.06,5.09
4115358,Maripá,518.08,475.7,484.96,524.35,5.58
3529104,Marinópolis,530.7,510.77,490.03,556.47,5.38
4115200,Maringá,514.91,517.68,502.46,562.76,5.55
4114906,Marilândia do Sul,453.19,457.34,442.43,483.16,5.12
3203353,Marilândia,476.41,480.26,460.97,523.85,4.99
4115101,Mariluz,460.37,466.46,473.81,502.72,4.99
4115002,Marilena,,,,,5.0
3140100,Marilac,480.54,467.1,498.28,530.74,4.58
3302700,Maricá,528.2,494.75,509.02,541.08,5.09
2704807,Maribondo,475.29,451.81,460.14,479.86,4.25
1712504,Marianópolis do Tocantins,450.15,462.9,446.37,485.53,4.6
4312005,Mariano Moro,462.07,465.67,473.79,528.75,5.43
4311981,Mariana Pimentel,452.73,498.57,499.53,474.73,5.06
3140001,Mariana,515.72,489.03,495.79,525.04,5.06
4114807,Marialva,515.72,492.26,505.9,521.22,5.34
3139904,Maria da Fé,526.0,514.88,519.77,580.37,5.03
4114708,Maria Helena,470.42,483.88,480.2,560.12,5.05
2509107,Mari,446.02,435.9,417.46,464.55,4.14
4210555,Marema,530.0,456.6,485.9,524.3,5.55
1200351,Marechal Thaumaturgo,500.76,449.13,481.83,467.1,3.6
3203346,Marechal Floriano,525.16,510.63,499.95,559.67,5.06
2704708,Marechal Deodoro,486.15,469.83,479.91,493.13,4.53
4114609,Marechal Cândido Rondon,534.37,521.16,519.68,580.45,5.41
2206001,Marcos Parente,455.7,459.0,476.77,476.57,4.36
2205953,Marcolândia,445.56,417.91,458.41,441.52,4.34
2307809,Marco,449.85,434.55,448.18,473.07,3.97
2920809,Marcionílio Souza,461.38,426.66,424.06,447.67,4.46
5105580,Marcelândia,475.76,450.52,441.9,506.8,4.79
2407302,Marcelino Vieira,476.73,455.29,447.58,482.04,4.4
4311908,Marcelino Ramos,520.31,492.91,509.05,486.69,5.49
2509057,Marcação,419.39,421.99,415.66,415.97,4.23
2920700,Maraú,368.31,415.29,375.34,433.62,4.23
1302801,Maraã,425.42,421.36,408.93,439.9,3.64
3139706,Maravilhas,379.63,465.74,368.48,486.05,4.96
2704609,Maravilha,477.3,459.8,549.6,453.45,4.06
4210506,Maravilha,513.77,510.2,501.32,543.68,5.48
4311809,Marau,513.68,499.01,495.29,540.33,5.47
4311791,Maratá,511.27,536.63,488.9,557.97,5.65
3203320,Marataízes,496.0,464.14,486.84,512.13,4.93
3528858,Marapoama,495.28,431.12,474.95,452.56,5.28
1504406,Marapanim,455.17,436.11,436.74,445.52,3.97
2106375,Maranhãozinho,438.71,407.31,404.08,442.33,4.07
2307700,Maranguape,475.06,453.94,467.43,489.93,4.42
2106359,Marajá do Sena,394.7,395.8,411.95,444.05,3.96
2609204,Maraial,457.89,426.06,466.94,464.92,4.14
2920601,Maragogipe,464.52,443.47,447.79,471.41,4.18
2704500,Maragogi,499.25,482.97,492.06,525.02,4.38
2920502,Maracás,478.16,484.07,490.98,488.89,4.56
3528809,Maracaí,496.91,482.4,482.75,534.0,5.27
2106326,Maracaçumé,425.87,417.6,424.59,459.99,4.2
1504307,Maracanã,460.9,447.94,454.08,494.46,3.86
2307650,Maracanaú,479.91,455.23,472.78,487.04,4.61
4210407,Maracajá,447.39,445.39,442.17,460.79,5.44
5005400,Maracaju,500.35,479.84,483.45,521.86,5.1
3528700,Marabá Paulista,420.0,410.9,450.87,455.53,5.07
1504208,Marabá,496.25,475.8,472.78,513.48,4.52
5212808,Mara Rosa,449.92,426.69,450.43,476.65,5.04
2704906,Mar Vermelho,554.94,455.54,475.14,489.56,4.41
4311775,Maquiné,458.18,457.52,428.18,496.86,5.23
3203304,Mantenópolis,499.49,460.9,477.28,483.55,4.75
3139607,Mantena,529.04,487.74,522.29,544.91,4.7
2920452,Mansidão,442.62,414.68,432.38,465.89,4.34
2920403,Manoel Vitorino,446.08,434.1,435.03,492.83,4.55
4311759,Manoel Viana,492.76,470.34,489.94,530.1,5.16
1200344,Manoel Urbano,514.74,485.21,506.26,490.95,4.05
4114500,Manoel Ribas,504.87,485.01,509.92,539.0,5.38
2205904,Manoel Emídio,493.64,422.7,454.94,449.18,4.35
1302702,Manicoré,462.04,448.12,441.61,458.44,3.93
3139508,Manhumirim,547.68,520.74,517.8,585.37,4.67
3139409,Manhuaçu,546.71,529.59,527.39,584.51,4.9
4114401,Mangueirinha,473.38,450.88,461.76,470.58,5.16
3302601,Mangaratiba,489.65,484.96,483.51,497.8,4.94
3139300,Manga,468.24,440.09,461.0,463.73,4.32
4114351,Manfrinópolis,406.4,,438.6,,4.88
3528601,Manduri,501.06,442.58,472.8,456.48,5.2
4114302,Mandirituba,508.34,436.07,503.47,445.03,5.35
4114104,Mandaguaçu,455.97,463.3,446.14,489.94,5.23
4114203,Mandaguari,471.15,488.76,456.9,525.16,5.34
2509008,Manaíra,459.09,464.88,448.08,504.9,4.26
1302603,Manaus,483.23,461.84,474.15,496.58,4.78
2609154,Manari,499.93,449.73,474.85,486.33,3.97
1302553,Manaquiri,437.79,425.31,413.69,452.57,3.96
1302504,Manacapuru,448.69,437.77,437.16,459.31,4.26
4311734,Mampituba,486.38,465.61,460.79,455.68,4.97
3139250,Mamonas,452.07,439.39,410.34,542.11,4.74
4114005,Mamborê,502.72,479.03,484.04,522.41,5.05
5212709,Mambaí,481.91,440.17,445.96,476.28,4.87
2508901,Mamanguape,496.25,475.81,479.59,501.96,4.26
2508802,Malta,492.25,472.3,474.48,505.73,4.31
4113908,Mallet,513.05,480.25,492.82,521.65,5.08
2803906,Malhador,559.51,527.23,525.65,604.53,4.33
2803807,Malhada dos Bois,465.43,447.25,423.58,472.87,4.4
2920304,Malhada de Pedras,430.08,436.06,417.87,442.63,4.52
2920205,Malhada,412.44,429.29,430.57,453.16,4.25
3139201,Malacacheta,492.65,474.35,493.62,506.69,4.36
4210308,Major Vieira,485.46,516.89,481.38,539.57,5.03
2407252,Major Sales,414.82,463.48,421.0,469.58,4.62
2704401,Major Isidoro,441.39,427.44,421.59,455.01,3.97
4210209,Major Gercino,544.27,512.73,523.5,553.13,5.46
5212600,Mairipotaba,497.28,465.05,475.6,480.44,4.98
3528502,Mairiporã,527.66,502.43,519.83,548.08,5.24
3528403,Mairinque,526.46,499.01,509.3,545.51,5.35
2920106,Mairi,468.21,461.07,456.59,474.51,4.42
2920007,Maiquinique,434.63,416.64,427.96,432.89,4.5
3302502,Magé,508.3,481.52,496.78,511.96,4.86
3528304,Magda,498.74,492.64,503.52,530.28,5.34
2106300,Magalhães de Almeida,443.65,420.67,430.15,459.78,3.88
1504109,Magalhães Barata,443.62,421.67,390.27,442.95,3.65
4210100,Mafra,530.62,512.37,499.09,553.77,5.33
2919959,Maetinga,461.23,450.95,440.07,476.58,4.51
3139102,Madre de Deus de Minas,506.83,445.43,518.5,499.73,5.12
2919926,Madre de Deus,458.1,459.89,461.52,482.24,4.61
2205854,Madeiro,448.87,455.73,446.63,478.6,4.1
2307635,Madalena,459.55,435.46,441.78,472.47,4.15
2919900,Macururé,447.78,423.83,411.28,410.11,4.17
3302452,Macuco,484.25,425.25,471.54,480.36,5.0
4210050,Macieira,501.85,417.8,461.2,542.85,5.21
2609105,Machados,479.75,474.62,478.58,490.35,4.24
3139003,Machado,521.58,495.45,506.35,560.82,5.04
1100130,Machadinho D'Oeste,482.14,460.84,470.75,485.54,4.65
4311700,Machadinho,501.84,481.36,518.41,464.09,5.33
3138906,Machacalis,478.35,458.3,457.95,482.46,4.58
2704302,Maceió,520.09,492.7,503.05,549.21,4.54
3528205,Macedônia,456.97,443.93,490.9,435.9,5.42
2919801,Macaúbas,511.31,493.32,490.36,529.19,4.29
2407104,Macaíba,501.6,483.56,477.29,518.58,4.53
3302403,Macaé,532.53,509.36,520.25,563.87,5.01
3528106,Macaubal,472.58,432.2,449.9,476.73,5.28
2407203,Macau,513.62,482.39,497.42,526.02,4.52
3528007,Macatuba,510.44,450.77,495.66,484.33,5.46
2919702,Macarani,392.56,425.98,386.59,455.59,4.53
1600303,Macapá,496.08,469.71,478.94,499.31,4.61
2609006,Macaparana,484.68,477.35,479.9,509.21,4.24
2803708,Macambira,487.92,481.23,469.9,502.98,4.45
2919603,Macajuba,427.23,448.63,430.28,469.83,4.2
1302405,Lábrea,446.89,434.81,429.84,451.99,4.11
2407005,Luís Gomes,419.47,439.71,405.11,455.77,4.3
2919553,Luís Eduardo Magalhães,517.08,501.76,502.34,536.15,4.82
2106201,Luís Domingues,500.43,462.27,479.09,469.14,4.18
2205706,Luís Correia,470.93,459.16,459.6,457.43,4.11
3527603,Luís Antônio,472.38,470.79,467.47,513.83,5.26
5212501,Luziânia,497.6,475.26,487.68,514.73,4.93
1712454,Luzinópolis,455.52,431.54,463.36,457.88,4.53
2205805,Luzilândia,463.28,436.01,451.12,466.58,4.17
4210035,Luzerna,573.53,533.2,544.2,600.72,5.97
3138807,Luz,554.69,534.97,515.74,591.48,5.04
3527801,Lupércio,,,,,5.27
4113809,Lupionópolis,363.33,478.53,378.1,486.77,5.15
4113759,Lunardelli,449.98,471.13,466.7,486.93,5.07
3138708,Luminárias,541.34,498.98,523.56,548.68,5.13
3527702,Luiziânia,501.85,437.35,500.15,417.25,4.96
4113734,Luiziana,464.85,444.83,456.29,507.61,5.1
4210001,Luiz Alves,488.07,488.64,482.72,506.64,5.65
3138674,Luisburgo,473.26,488.41,494.09,518.63,4.97
3527405,Lucélia,479.73,473.47,462.15,449.27,5.44
2406908,Lucrécia,449.73,455.91,431.82,453.38,4.8
5105309,Luciara,466.74,428.34,441.12,432.28,4.81
3527504,Lucianópolis,521.55,547.95,544.4,509.0,5.28
2508604,Lucena,456.1,420.11,419.98,460.04,4.35
5105259,Lucas do Rio Verde,512.46,500.74,502.09,545.91,5.16
3527306,Louveira,516.35,479.62,502.36,533.65,5.38
3527256,Lourdes,529.6,444.8,432.65,435.6,4.99
2106102,Loreto,459.49,428.74,429.52,452.3,4.29
3527207,Lorena,542.61,515.98,524.1,567.15,5.25
4209904,Lontras,522.45,461.7,481.89,473.17,5.55
3138658,Lontra,438.25,454.04,437.54,460.2,4.58
4113700,Londrina,555.7,522.67,532.82,583.97,5.42
2508554,Logradouro,410.03,439.42,386.29,431.8,4.32
4113601,Lobato,509.04,426.43,474.84,470.33,5.42
4113502,Loanda,502.55,475.27,498.53,521.71,5.2
1712405,Lizarda,508.15,407.1,499.4,498.4,4.1
2919504,Livramento de Nossa Senhora,508.29,491.84,503.29,538.46,4.62
2508505,Livramento,496.37,471.64,471.57,499.76,4.29
3527108,Lins,542.01,507.73,530.51,562.27,5.3
3203205,Linhares,519.83,498.1,504.86,549.02,4.95
4311643,Linha Nova,511.03,461.22,474.0,521.37,5.66
4209854,Lindóia do Sul,559.18,462.85,504.8,519.88,5.51
3527009,Lindóia,482.72,438.9,457.3,489.03,5.4
4311627,Lindolfo Collor,531.65,433.26,510.23,471.8,5.46
4113452,Lindoeste,518.63,467.22,499.83,504.12,4.93
2307601,Limoeiro do Norte,509.11,487.84,496.44,543.0,4.67
1504000,Limoeiro do Ajuru,458.44,433.35,418.55,469.09,3.83
2704203,Limoeiro de Anadia,491.21,435.69,473.1,492.82,4.2
2608909,Limoeiro,525.15,502.47,505.47,560.21,4.28
3138625,Limeira do Oeste,467.91,447.04,452.38,490.26,5.1
3526902,Limeira,560.63,532.29,541.79,604.44,5.44
3138609,Lima Duarte,516.27,489.81,505.41,553.59,4.87
2106003,Lima Campos,484.9,437.92,454.16,481.37,3.99
4113429,Lidianópolis,542.25,472.38,500.85,546.2,5.05
2919405,Licínio de Almeida,505.92,460.99,472.09,515.55,4.76
3138500,Liberdade,530.48,519.74,492.78,572.4,5.0
4311601,Liberato Salzano,480.8,466.31,469.85,482.89,5.28
4113403,Leópolis,526.2,502.33,479.6,501.67,5.07
5212303,Leopoldo de Bulhões,463.57,433.61,464.45,466.7,4.95
3138401,Leopoldina,534.76,513.2,512.19,589.56,4.79
4209805,Leoberto Leal,470.17,465.99,443.52,472.78,5.36
3526803,Lençóis Paulista,544.26,512.81,526.77,565.1,5.51
2919306,Lençóis,453.93,445.98,453.05,463.98,4.36
3138351,Leme do Prado,503.98,468.8,485.22,510.26,4.55
3526704,Leme,547.4,511.12,529.45,572.51,5.27
4209706,Lebon Régis,484.87,475.18,458.89,518.7,5.16
3138302,Leandro Ferreira,522.55,548.35,516.1,626.0,4.97
3526506,Lavínia,475.36,462.26,457.37,448.11,5.39
3526605,Lavrinhas,442.0,428.74,438.22,449.55,5.09
4311502,Lavras do Sul,457.44,443.89,422.56,446.22,5.09
2307502,Lavras da Mangabeira,445.72,436.62,437.4,472.55,4.25
3138203,Lavras,550.88,520.15,530.34,587.13,5.14
1712157,Lavandeira,420.4,482.55,434.28,531.43,4.53
2919207,Lauro de Freitas,542.21,511.29,518.99,563.91,4.67
4209607,Lauro Müller,492.53,469.83,477.37,512.74,5.54
4209508,Laurentino,541.1,527.23,519.96,523.08,5.72
2508406,Lastro,466.95,424.05,427.81,463.66,4.08
3138104,Lassance,434.47,412.1,394.03,461.95,4.68
4113304,Laranjeiras do Sul,532.85,502.64,509.77,544.12,5.15
2803609,Laranjeiras,459.55,406.96,427.66,451.54,4.31
1600279,Laranjal do Jari,455.32,438.23,446.87,461.35,4.41
3526407,Laranjal Paulista,519.18,506.22,509.81,553.66,5.27
3138005,Laranjal,492.59,443.11,497.42,492.17,5.03
4113254,Laranjal,473.98,453.71,446.46,497.68,4.46
3203163,Laranja da Terra,502.25,476.65,479.93,522.42,4.81
2919157,Lapão,470.05,462.88,451.27,472.56,4.35
4113205,Lapa,518.35,489.35,494.98,519.79,5.21
2205607,Landri Sales,459.4,467.9,428.0,413.3,4.5
3137908,Lamim,557.68,541.4,552.42,602.72,4.86
5105234,Lambari D'Oeste,477.39,431.98,408.33,442.96,4.6
3137809,Lambari,535.3,502.86,526.07,568.57,5.28
2919108,Lamarão,434.75,433.33,436.58,438.01,4.13
3137700,Lajinha,508.28,465.96,470.01,520.99,4.75
2406809,Lajes Pintadas,510.35,451.85,460.93,461.45,4.46
2406700,Lajes,519.0,493.22,502.0,551.61,4.63
2918902,Lajedão,447.92,428.45,439.23,414.41,4.68
2919058,Lajedo do Tabocal,426.48,408.0,379.2,427.28,4.58
2608800,Lajedo,503.56,477.92,484.63,530.15,4.49
2919009,Lajedinho,417.87,404.8,421.23,457.87,4.07
4311429,Lajeado do Bugre,460.53,443.02,448.7,439.98,5.13
2105989,Lajeado Novo,448.85,434.43,437.07,460.23,4.35
4209458,Lajeado Grande,459.6,,448.6,,5.26
4311403,Lajeado,583.96,556.12,555.65,631.93,5.46
3302304,Laje do Muriaé,506.06,492.89,481.74,531.71,4.84
2918803,Laje,454.08,457.47,453.34,479.16,4.37
5005251,Laguna Carapã,451.87,433.2,473.83,503.85,4.61
4209409,Laguna,529.64,489.1,507.11,534.75,5.48
4311254,Lagoão,432.38,449.0,442.17,447.4,4.81
2205540,Lagoinha do Piauí,468.78,447.97,469.56,496.44,4.39
3526308,Lagoinha,590.18,519.23,540.84,613.74,5.03
4311270,Lagoa dos Três Cantos,526.05,481.9,504.8,599.5,6.06
3137304,Lagoa dos Patos,453.13,429.83,458.25,416.9,4.51
2608701,Lagoa dos Gatos,467.4,451.34,454.37,497.56,4.44
1711951,Lagoa do Tocantins,451.16,433.46,448.81,474.5,4.34
2205599,Lagoa do Sítio,430.31,414.19,429.95,452.5,4.41
2205581,Lagoa do Piauí,449.85,439.35,457.15,447.2,3.83
2608602,Lagoa do Ouro,473.63,467.12,454.4,501.72,4.04
2105922,Lagoa do Mato,429.28,449.61,418.23,435.77,4.19
2608453,Lagoa do Carro,458.41,429.13,447.01,470.89,4.32
2205565,Lagoa do Barro do Piauí,465.7,449.66,463.05,433.75,4.29
2406403,Lagoa de Velhos,449.43,418.68,428.9,451.53,4.24
2205573,Lagoa de São Francisco,473.11,451.98,442.85,479.89,4.16
2406304,Lagoa de Pedras,488.42,461.65,468.0,464.82,4.21
2608503,Lagoa de Itaenga,462.65,442.91,446.3,460.54,4.22
2508208,Lagoa de Dentro,471.91,456.9,458.52,487.23,3.93
3137205,Lagoa da Prata,546.75,515.72,532.22,589.99,5.22
1711902,Lagoa da Confusão,461.98,465.28,456.53,484.93,4.68
2704104,Lagoa da Canoa,445.2,451.77,445.92,483.65,4.44
2406205,Lagoa d'Anta,426.81,422.63,409.6,453.24,4.24
4311304,Lagoa Vermelha,522.26,487.54,515.16,551.06,5.29
2508307,Lagoa Seca,457.77,427.72,437.88,463.85,4.39
3137601,Lagoa Santa,530.15,511.84,519.78,577.99,5.31
5212253,Lagoa Santa,,,,,5.02
2406601,Lagoa Salgada,472.94,430.34,454.81,454.55,4.27
2918753,Lagoa Real,466.35,439.71,467.76,482.36,4.58
2406502,Lagoa Nova,437.03,434.05,451.12,463.81,4.37
2105963,Lagoa Grande do Maranhão,474.78,471.85,422.43,410.95,4.2
2608750,Lagoa Grande,454.46,416.42,437.8,460.38,4.41
3137536,Lagoa Grande,490.94,473.97,463.93,477.84,5.0
3137502,Lagoa Formosa,502.85,497.18,502.08,549.26,5.23
3137403,Lagoa Dourada,515.59,499.13,495.13,537.98,5.01
4311239,Lagoa Bonita do Sul,469.03,483.34,442.29,499.98,4.96
2205557,Lagoa Alegre,461.48,432.23,430.48,474.82,3.89
2508109,Lagoa,469.34,441.58,459.65,461.56,4.39
2105948,Lago dos Rodrigues,493.1,441.38,471.27,479.59,4.04
2105807,Lago do Junco,492.87,460.94,463.27,496.37,4.08
2105708,Lago da Pedra,481.72,458.88,466.72,484.44,4.25
2105906,Lago Verde,442.42,427.88,406.52,459.22,4.02
4209300,Lages,534.12,511.77,513.61,559.63,5.52
2803500,Lagarto,513.27,483.37,492.14,535.42,4.36
3137106,Lagamar,470.11,440.01,455.92,472.04,5.11
2918704,Lafaiete Coutinho,437.45,468.8,434.7,477.6,4.54
5005202,Ladário,453.78,442.92,443.91,449.8,4.73
3137007,Ladainha,474.63,462.36,469.21,484.32,4.33
4209201,Lacerdópolis,497.63,505.88,489.65,557.59,5.51
4113106,Kaloré,508.34,508.42,500.44,565.3,5.42
4311205,Júlio de Castilhos,534.34,496.28,507.82,547.43,5.14
3525805,Júlio Mesquita,571.4,519.6,532.35,537.08,5.19
2205524,Júlio Borges,436.73,465.07,457.34,498.54,4.08
4311155,Jóia,487.43,452.05,473.42,501.57,5.11
5105150,Juína,505.38,494.82,488.48,529.92,4.97
3136959,Juvenília,322.34,471.23,340.3,520.05,4.28
5005152,Juti,502.77,508.27,485.2,461.17,5.13
1302306,Jutaí,437.06,427.4,425.05,450.9,3.63
2918605,Jussiape,488.48,429.05,463.23,466.77,4.66
2918555,Jussari,378.23,448.97,415.53,423.47,4.44
2918506,Jussara,407.94,421.16,489.52,418.28,4.19
4113007,Jussara,491.83,428.2,468.84,471.88,5.28
5212204,Jussara,479.58,469.01,472.03,504.12,5.07
5105200,Juscimeira,509.83,476.52,466.72,500.99,4.97
1302207,Juruá,455.89,427.21,428.51,447.53,3.67
1503903,Juruti,473.41,449.87,451.26,475.52,3.76
5105176,Juruena,470.44,463.04,433.94,491.05,4.99
3136900,Juruaia,505.18,467.23,491.9,581.12,5.25
2508000,Juru,475.11,474.13,466.41,517.09,4.38
2507903,Juripiranga,466.48,444.18,466.01,473.21,4.05
2205532,Jurema,422.39,436.43,426.31,428.7,3.99
2608404,Jurema,453.2,432.92,453.11,458.4,4.17
4112959,Juranda,479.98,468.22,460.92,492.64,5.19
3136801,Juramento,424.46,439.72,414.04,421.4,4.54
3526100,Juquiá,463.41,458.54,467.0,512.13,4.82
3526209,Juquitiba,472.84,464.89,482.23,495.45,5.01
4209177,Jupiá,454.94,467.2,452.74,516.16,5.09
2608305,Jupi,491.63,486.19,479.25,519.43,4.24
3526001,Junqueirópolis,559.14,520.31,543.65,617.03,5.49
2704005,Junqueiro,496.99,467.9,472.71,506.66,4.41
2406155,Jundiá,446.6,431.65,461.65,441.23,4.56
2703908,Jundiá,498.32,491.45,480.83,496.06,4.31
4112900,Jundiaí do Sul,420.3,432.17,403.17,446.17,5.01
3525904,Jundiaí,555.35,527.01,536.74,597.58,5.51
2507804,Junco do Seridó,480.48,465.43,444.39,487.2,4.36
2105658,Junco do Maranhão,450.75,456.6,438.3,441.35,4.11
3525854,Jumirim,573.37,472.4,515.77,592.67,5.3
3136702,Juiz de Fora,565.73,532.1,544.37,604.63,5.06
2307403,Jucás,451.51,457.65,446.92,496.4,4.19
2918456,Jucuruçu,392.78,414.3,384.64,452.6,4.36
2406106,Jucurutu,473.59,450.38,452.15,478.18,4.38
2608255,Jucati,497.62,464.69,475.91,490.84,4.31
2205516,Juazeiro do Piauí,555.5,528.65,511.65,551.35,4.04
2307304,Juazeiro do Norte,513.31,489.39,498.69,539.79,4.53
2918407,Juazeiro,481.02,470.53,470.95,504.64,4.54
2507705,Juazeirinho,480.1,472.84,470.37,505.25,4.26
3136652,Juatuba,474.71,457.49,450.62,488.67,5.12
1711803,Juarina,372.47,396.02,373.98,413.83,4.49
2507606,Juarez Távora,468.56,467.35,446.59,520.29,4.15
5105101,Juara,480.05,468.75,468.1,494.7,4.96
3525607,João Ramalho,508.25,453.25,518.93,529.73,5.04
3136306,João Pinheiro,522.28,509.99,512.9,559.12,4.83
2507507,João Pessoa,534.52,505.04,514.16,562.77,4.73
3203130,João Neiva,486.75,471.53,466.97,499.69,5.14
3136207,João Monlevade,556.56,533.98,534.16,597.15,5.19
2105500,João Lisboa,465.53,431.9,441.13,449.32,4.37
2918357,João Dourado,492.75,463.07,471.67,517.75,4.42
2405900,João Dias,458.43,433.38,413.83,483.64,4.21
2405801,João Câmara,501.99,479.72,486.91,534.19,4.26
2205359,João Costa,447.63,432.55,421.8,455.6,4.06
2608107,João Alfredo,494.26,479.86,482.59,502.56,4.21
5212105,Joviânia,496.76,497.28,500.29,566.97,5.38
2205508,José de Freitas,475.97,458.17,465.05,479.65,4.05
2406007,José da Penha,476.5,451.63,477.43,465.15,4.57
3136553,José Raydan,464.56,427.75,479.18,478.42,4.39
3136520,José Gonçalves de Minas,428.51,404.69,409.71,473.79,4.57
3525706,José Bonifácio,511.74,518.4,500.82,559.15,5.3
4209151,José Boiteux,452.38,498.73,462.38,454.08,5.18
2105609,Joselândia,461.04,424.67,440.8,475.02,4.03
1200328,Jordão,441.22,442.73,410.8,497.05,4.08
4209102,Joinville,542.35,519.47,524.21,584.49,5.58
2205458,Joca Marques,432.62,418.35,390.98,399.48,4.06
2513653,Joca Claudino,428.59,412.91,423.39,456.18,4.57
3136009,Joaíma,502.84,432.18,466.54,469.9,4.27
4209003,Joaçaba,554.04,524.33,536.05,582.69,5.49
4112801,Joaquim Távora,516.75,475.22,513.63,547.98,5.35
2205409,Joaquim Pires,445.85,430.13,439.77,437.21,3.85
